Tester,HT_Status,Status_1,Status_2,Status_3,Status_4,Status_5,Status_6,Status_7,Status_8,Status_9,Status_10,Status_11,Status_12,Jam_1,Jam_2,Jam_3,Jam_4,Jam_5,Jam_6,Jam_7,Jam_8,Jam_9,Jam_10,Jam_11,Jam_12,Total_1,Total_2,Total_3,Total_4,Total_5,Total_6,Total_7,Total_8,Total_9,Total_10,Total_11,Total_12,Shuttle_Jam_1,Shuttle_Jam_2,Shuttle_Total_1,Shuttle_Total_2,AlarmMsg,Datetime
QAMT213,RUNNING,1,A,1,A,1,1,N,N,N,N,N,N,0,0,0,0,0,1,0,0,0,0,0,0,361,115,292,103,178,372,0,0,0,0,0,0,0,0,1597,1597,,2024-09-27 13:47:32
QAMT220,PAUSE,1,M,1,1,1,1,N,N,N,N,N,N,1,0,0,5,2,0,0,0,0,0,0,0,156,0,4,163,159,161,0,0,0,0,0,0,0,0,660,660,,2024-09-27 13:47:36
QAMT224,PAUSE,1,1,1,1,A,1,N,N,N,N,N,N,0,1,2,38,0,1,0,0,0,0,0,0,739,715,704,630,738,773,0,0,0,0,0,0,0,0,7617,7617,,2024-09-27 13:48:02
QAMT106,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,1,0,1,1,0,0,0,0,0,0,0,0,224,230,103,231,0,229,0,0,0,0,0,0,0,0,1070,1070,"IO already change,want to restore?",2024-09-27 13:47:37
QAMT106,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,1,0,1,1,0,0,0,0,0,0,0,0,224,230,103,231,0,229,0,0,0,0,0,0,0,0,1070,1070,,2024-09-27 13:47:38
QAMT155,ALARM,1,A,1,1,1,1,N,N,N,N,N,N,0,7,27,2,15,6,0,0,0,0,0,0,1476,461,3285,2963,3102,2575,0,0,0,0,0,0,0,0,17479,17479,No 3  Tester socket IC put jam,2024-09-27 13:49:06
QAMT106,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,1,0,1,1,0,0,0,0,0,0,0,0,224,230,103,231,0,229,0,0,0,0,0,0,0,0,1070,1070,,2024-09-27 13:47:40
QAMT224,ALARM,1,1,1,1,1,1,N,N,N,N,N,N,0,1,2,39,0,1,0,0,0,0,0,0,739,715,704,630,738,773,0,0,0,0,0,0,0,0,7617,7617,No 4  Tester socket IC put jam,2024-09-27 13:48:18
QAMT155,PAUSE,1,A,1,1,1,1,N,N,N,N,N,N,0,7,27,2,15,6,0,0,0,0,0,0,1477,461,3285,2964,3102,2575,0,0,0,0,0,0,0,0,17479,17479,,2024-09-27 13:49:17
QAMT155,RUNNING,1,A,1,1,1,1,N,N,N,N,N,N,0,7,27,2,15,6,0,0,0,0,0,0,1477,461,3285,2964,3102,2576,0,0,0,0,0,0,0,0,17479,17479,,2024-09-27 13:49:23
QAMT224,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,1,2,39,0,1,0,0,0,0,0,0,739,715,705,630,738,774,0,0,0,0,0,0,0,0,7617,7617,,2024-09-27 13:48:26
QAMT123,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,36,41,0,38,38,0,0,0,0,0,0,0,0,0,194,194,,2024-09-27 13:48:23
QAMT224,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,0,1,2,39,0,1,0,0,0,0,0,0,740,715,705,630,738,774,0,0,0,0,0,0,0,0,7619,7619,,2024-09-27 13:48:32
QAMT106,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,1,0,1,1,0,0,0,0,0,0,0,0,224,231,104,232,0,230,0,0,0,0,0,0,0,0,1076,1076,,2024-09-27 13:48:23
QAMT106,RUNNING,1,1,1,1,1,1,N,N,N,N,N,N,1,0,1,1,0,0,0,0,0,0,0,0,224,231,104,232,0,230,0,0,0,0,0,0,0,0,1076,1076,,2024-09-27 13:48:26
QAMT106,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,1,0,1,1,0,0,0,0,0,0,0,0,224,231,104,232,0,230,0,0,0,0,0,0,0,0,1076,1076,,2024-09-27 13:48:29
QAMT106,RUNNING,1,1,1,1,M,1,N,N,N,N,N,N,1,0,1,1,0,0,0,0,0,0,0,0,224,231,104,232,0,230,0,0,0,0,0,0,0,0,1076,1076,,2024-09-27 13:48:30
QAMT211,PAUSE,1,1,1,1,1,1,N,N,N,N,N,N,20,12,13,0,15,0,0,0,0,0,0,0,1614,1538,1621,1306,1258,958,0,0,0,0,0,0,1,0,8526,8526,,2024-09-27 13:49:36
