current_time,Ndate,Sdate,Shift,customer,tester,status,step,maxsites,runsiteqty,device,family,SE,Class
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVT,QAMT221,ENG_L,MT        ,6,0,NT98331BG/CACCU,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,JMT,QAMT222,RUNP,MT        ,6,5,JR0168A2-MAAB,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,HIM,QAMT223,IDLE_L,RT4       ,6,0,F6522C00TBAG006,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,JR0585B0,QAMT224,IDLE_L,MT        ,6,0,JR0586A1-QHBD,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVO,QAMT23,SETUPW_L,MT        ,6,0,NUC442KI8AE,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVO,QAMT24,SETUPW,EQC       ,6,0,NUC976DK51Y,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,XST,QAMT26,IDLE_L,MT        ,6,0,None,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,AMI,QAMT28,IDLE_L,          ,6,0,None,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVO,QAMT29,SETUP,RT2       ,6,0,NUC972DF71Y,nan,羅立廷,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT30,RUN,RT1       ,6,6,MT9011CEAT/BBZACC2020-H,5867,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT31,ENG_L,MT        ,6,0,MT9653BAKT/ABZAHHB-P-H,5879,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT32,RUNP,MT        ,6,5,MS7249BJVI/SBZAHHA2020-H,MS7249,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT33,IDLE_L,RT2       ,6,0,MT5711CNOT/DAACB20-H,5711,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT34,REPAIR,RT2       ,6,0,MT9025BACT/ABZAHHB-H,5879,蔡坤佑,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,NVO,QAMT35,SETUPW,RT1       ,6,0,N32905R3DN,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT36,REPAIR,EQC       ,6,0,MT9270DACJ/AFZBCB343434-H,5889,陳思竹,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT37,REPAIR,EQC       ,6,0,MT9270DAAJ/ABZBCA343434-MA2-H,5889,邱凱璘,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,XSG,QAMT38,RUN,MT        ,6,6,SSC377D,nan,None,A
2024-06-26 07:55:09,2024-06-26,2024-06-26,day,MTK,QAMT39,RUN,MT        ,6,6,MT9611IAAT/KBZAHHD050505-P05-H,5871,None,A
